indice_tiempo,tipo_cambio_bna_vendedor,tipo_cambio_a3500,tipo_cambio_mae,volumen_mae,tipo_cambio_implicito_en_adrs,futuro_rofex_usd1m,interes_abierto_1m,futuro_rofex_usd2m,interes_abierto_2m,futuro_rofex_usd3m,interes_abierto_3m,futuro_rofex_usd4m,interes_abierto_4m,futuro_rofex_usd5m,interes_abierto_5m,futuro_rofex_usd6m,interes_abierto_6m,futuro_rofex_usd_12m,interes_abierto_12m
2016-12-31,16.1,15.8502,15.89,,15.90909090909091,15.85,509667.0,16.236,578289.0,16.539,438875.0,16.92,368612.0,17.225,176119.0,17.5,118072.0,,
2017-01-01,16.1,15.8502,15.89,,15.90909090909091,15.85,509667.0,16.236,578289.0,16.539,438875.0,16.92,368612.0,17.225,176119.0,17.5,118072.0,,
2017-01-02,16.1,15.9192,15.89,205700.0,16.567607726597323,16.23,592429.0,16.522,445540.0,16.895,371312.0,17.204,176119.0,17.48,117748.0,17.785,115140.0,,
2017-01-03,16.1,15.8955,15.945,319130.0,15.876106194690266,16.27,595395.0,16.555,482999.0,16.95,403342.0,17.25,188819.0,17.54,118748.0,17.84,111450.0,,
2017-01-04,16.3,16.0533,16.08,131750.0,16.11230329041488,16.35,580373.0,16.63,480868.0,16.99,411514.0,17.28,204819.0,17.565,114068.0,17.865,106500.0,,
2017-01-05,16.2,15.9942,15.96,240230.0,15.931372549019608,16.215,526190.0,16.48,475330.0,16.835,390519.0,17.115,210417.0,17.4,114433.0,17.67,105901.0,,
2017-01-06,16.1,15.8535,15.81,274620.0,15.788584937521108,16.049,511732.0,16.3,502901.0,16.64,411013.0,16.9,201429.0,17.179,113973.0,17.46,103052.0,,
2017-01-07,16.1,15.8535,15.81,,15.788584937521108,16.049,511732.0,16.3,502901.0,16.64,411013.0,16.9,201429.0,17.179,113973.0,17.46,103052.0,,
2017-01-08,16.1,15.8535,15.81,,15.788584937521108,16.049,511732.0,16.3,502901.0,16.64,411013.0,16.9,201429.0,17.179,113973.0,17.46,103052.0,,
2017-01-09,16.05,15.8083,15.885,242780.0,15.851206434316355,16.105,512834.0,16.38,482148.0,16.72,417263.0,17.005,199429.0,17.285,114973.0,17.54,104052.0,,
2017-01-10,16.05,15.8677,15.85,295000.0,15.71152607855763,16.07,521283.0,16.326,466657.0,16.665,423263.0,16.935,210429.0,17.225,109933.0,17.49,117105.0,,
2017-01-11,16.05,15.8575,15.85,268010.0,15.604786545924966,16.035,513152.0,16.289,449948.0,16.625,430347.0,16.894,216421.0,17.18,109943.0,17.44,117115.0,,
2017-01-12,16.05,15.8208,15.81,249840.0,15.793701799485861,15.998,535087.0,16.25,473271.0,16.59,444561.0,16.855,219121.0,17.13,123164.0,17.405,121881.0,,
2017-01-13,16.05,15.843,15.853,340130.0,15.72107765451664,16.023,528233.0,16.275,460999.0,16.61,449591.0,16.875,224297.0,17.16,120444.0,17.43,121881.0,,
2017-01-14,16.05,15.843,15.853,,15.72107765451664,16.023,528233.0,16.275,460999.0,16.61,449591.0,16.875,224297.0,17.16,120444.0,17.43,121881.0,,
2017-01-15,16.05,15.843,15.853,,15.72107765451664,16.023,528233.0,16.275,460999.0,16.61,449591.0,16.875,224297.0,17.16,120444.0,17.43,121881.0,,
2017-01-16,16.05,15.8695,15.853,340130.0,15.863708399366086,16.025,532220.0,16.27,470069.0,16.61,446591.0,16.87,220840.0,17.15,120444.0,17.42,121881.0,,
2017-01-17,16.1,15.8827,15.909,291100.0,15.764631843926997,16.05,524616.0,16.296,469634.0,16.64,448871.0,16.915,221419.0,17.2,120699.0,17.47,129115.0,,
2017-01-18,16.2,15.9517,15.975,225730.0,15.85709808837355,16.095,493760.0,16.335,506619.0,16.678,452184.0,16.931,221619.0,17.235,118300.0,17.515,138115.0,,
2017-01-19,16.1,15.9783,15.9,228660.0,15.763083672829834,15.975999999999999,527485.0,16.201,508997.0,16.53,463246.0,16.805,220341.0,17.1,118030.0,17.38,141726.0,,
2017-01-20,16.1,15.8567,15.915,223410.0,15.808823529411764,16.0,522910.0,16.23,520663.0,16.555,457686.0,16.81,244849.0,17.09,123532.0,17.375,136746.0,,
2017-01-21,16.1,15.8567,15.915,,15.808823529411764,16.0,522910.0,16.23,520663.0,16.555,457686.0,16.81,244849.0,17.09,123532.0,17.375,136746.0,,
2017-01-22,16.1,15.8567,15.915,,15.808823529411764,16.0,522910.0,16.23,520663.0,16.555,457686.0,16.81,244849.0,17.09,123532.0,17.375,136746.0,,
2017-01-23,16.15,15.9218,15.94,177480.0,15.561450044208666,16.027,524910.0,16.245,545744.0,16.575,470786.0,16.81,253492.0,17.11,121225.0,17.395,136746.0,,
2017-01-24,16.15,15.9558,15.93,187250.0,15.888554216867469,16.002,532067.0,16.22,554506.0,16.54,481786.0,16.785,251336.0,17.075,122225.0,17.34,136746.0,,
2017-01-25,16.15,15.9312,15.955,282370.0,15.816793893129772,15.987,571003.0,16.21,555981.0,16.53,497945.0,16.77,260865.0,17.065,122225.0,17.34,136066.0,,
2017-01-26,16.15,15.9448,15.918,201340.0,15.768025078369906,15.955,643545.0,16.16,555641.0,16.465,492170.0,16.715,301978.0,17.0,115625.0,17.27,134677.0,,
2017-01-27,16.1,15.8908,15.9,234090.0,15.826419910657307,15.92,609511.0,16.131,543514.0,16.42,529660.0,16.65,315978.0,16.924,114429.0,17.192,137477.0,,
2017-01-28,16.1,15.8908,15.9,,15.826419910657307,15.92,609511.0,16.131,543514.0,16.42,529660.0,16.65,315978.0,16.924,114429.0,17.192,137477.0,,
2017-01-29,16.1,15.8908,15.9,,15.826419910657307,15.92,609511.0,16.131,543514.0,16.42,529660.0,16.65,315978.0,16.924,114429.0,17.192,137477.0,,
2017-01-30,16.1,15.935,15.922,216850.0,15.95330739299611,15.924,595799.0,16.115,559412.0,16.402,553280.0,16.62,310827.0,16.88,113827.0,17.14,137532.0,,
2017-01-31,16.1,15.9117,15.897,280020.0,15.91567428387512,15.912,595799.0,16.082,569109.0,16.355,576455.0,16.578,316809.0,16.825,112099.0,17.08,141537.0,,
2017-02-01,16.0,15.835,15.8,294100.0,15.869218500797448,16.005,625431.0,16.28,569075.0,16.51,321124.0,16.76,107099.0,17.03,147537.0,17.265,54423.0,,
2017-02-02,15.9,15.7235,15.68,312610.0,15.61524047470331,15.865,666860.0,16.135,629390.0,16.38,335433.0,16.665,124509.0,16.94,150415.0,17.19,50853.0,,
2017-02-03,15.8,15.6542,15.62,299260.0,15.621137206427688,15.77,700400.0,16.05,652627.0,16.29,360776.0,16.55,129512.0,16.83,152675.0,17.076,55686.0,,
2017-02-04,15.8,15.6542,15.62,,15.621137206427688,15.77,700400.0,16.05,652627.0,16.29,360776.0,16.55,129512.0,16.83,152675.0,17.076,55686.0,,
2017-02-05,15.8,15.6542,15.62,,15.621137206427688,15.77,700400.0,16.05,652627.0,16.29,360776.0,16.55,129512.0,16.83,152675.0,17.076,55686.0,,
2017-02-06,16.0,15.6175,15.78,302660.0,15.682656826568264,15.9,668065.0,16.18,650223.0,16.425,371626.0,16.705,144513.0,16.98,155662.0,17.226,55676.0,,
2017-02-07,15.85,15.7212,15.675,328220.0,15.562913907284768,15.845,670780.0,16.135,631638.0,16.375,380550.0,16.67,180823.0,16.94,153127.0,17.19,56276.0,,
2017-02-08,15.85,15.685,15.675,269280.0,15.5287623474724,15.81,657229.0,16.105,586166.0,16.35,403671.0,16.63,191782.0,16.9,165490.0,17.155,60679.0,,
2017-02-09,15.8,15.6325,15.61,241570.0,15.552407932011333,15.735,650729.0,16.03,577908.0,16.275,415433.0,16.555,190828.0,16.824,181490.0,17.08,63697.0,,
2017-02-10,15.7,15.5483,15.54,318650.0,15.405102326885338,15.654,647625.0,15.954,566548.0,16.19,433260.0,16.475,191880.0,16.733,206010.0,16.99,68604.0,,
2017-02-11,15.7,15.5483,15.54,,15.405102326885338,15.654,647625.0,15.954,566548.0,16.19,433260.0,16.475,191880.0,16.733,206010.0,16.99,68604.0,,
2017-02-12,15.7,15.5483,15.54,,15.405102326885338,15.654,647625.0,15.954,566548.0,16.19,433260.0,16.475,191880.0,16.733,206010.0,16.99,68604.0,,
2017-02-13,15.7,15.5262,15.495,256300.0,15.613221223543055,15.575,651161.0,15.865,554608.0,16.09,432496.0,16.37,196870.0,16.615,207060.0,16.86,79808.0,,
2017-02-14,15.7,15.4845,15.47,267830.0,15.4178674351585,15.545,633983.0,15.84,552666.0,16.07,463167.0,16.34,192880.0,16.6,210880.0,16.85,77977.0,,
2017-02-15,15.6,15.4587,15.36,324520.0,15.485340165101052,15.43,624973.0,15.72,524891.0,15.94,451110.0,16.2,179430.0,16.46,206880.0,16.715,80049.0,,
2017-02-16,15.6,15.3675,15.435,349090.0,15.503649635036496,15.535,633925.0,15.83,532559.0,16.04,452351.0,16.285,184505.0,16.59,206880.0,16.805,82148.0,,
2017-02-17,15.9,15.575,15.68,324280.0,15.655690352397459,15.75,600375.0,16.04,552659.0,16.265,464155.0,16.5,195543.0,16.75,211112.0,16.99,85513.0,,
2017-02-18,15.9,15.575,15.68,,15.655690352397459,15.75,600375.0,16.04,552659.0,16.265,464155.0,16.5,195543.0,16.75,211112.0,16.99,85513.0,,
2017-02-19,15.9,15.575,15.68,,15.655690352397459,15.75,600375.0,16.04,552659.0,16.265,464155.0,16.5,195543.0,16.75,211112.0,16.99,85513.0,,
2017-02-20,15.9,15.715,15.68,324280.0,15.713460427498557,15.715,599908.0,16.01,562102.0,16.24,460013.0,16.47,195393.0,16.73,211122.0,16.97,85513.0,,
2017-02-21,15.8,15.6642,15.59,266490.0,15.628604382929643,15.62,600062.0,15.91,588603.0,16.137,470263.0,16.4,200793.0,16.65,205622.0,16.9,87363.0,,
2017-02-22,15.7,15.5358,15.565,378760.0,15.551407237219989,15.576,558690.0,15.865,656741.0,16.095,485464.0,16.356,209793.0,16.61,217822.0,16.86,81361.0,,
2017-02-23,15.8,15.5698,15.5,379520.0,15.50595238095238,15.515,463957.0,15.79,716962.0,16.02,455238.0,16.28,205043.0,16.535,218971.0,16.77,76945.0,,
2017-02-24,15.7,15.455,15.48,449170.0,15.566472213693583,15.455,463957.0,15.735,769383.0,15.96,492063.0,16.225,218031.0,16.47,222011.0,16.71,72415.0,,
2017-02-25,15.7,15.455,15.48,,15.566472213693583,15.455,463957.0,15.735,769383.0,15.96,492063.0,16.225,218031.0,16.47,222011.0,16.71,72415.0,,
2017-02-26,15.7,15.455,15.48,,15.566472213693583,15.455,463957.0,15.735,769383.0,15.96,492063.0,16.225,218031.0,16.47,222011.0,16.71,72415.0,,
2017-02-27,15.7,15.455,15.48,,15.566472213693583,15.455,463957.0,15.735,769383.0,15.96,492063.0,16.225,218031.0,16.47,222011.0,16.71,72415.0,,
2017-02-28,15.7,15.455,15.48,,15.566472213693583,15.455,463957.0,15.735,769383.0,15.96,492063.0,16.225,218031.0,16.47,222011.0,16.71,72415.0,,
2017-03-01,15.6,15.477,15.42,196540.0,15.557581282285021,15.629,740999.0,15.829,494379.0,16.08,268856.0,16.31,215411.0,16.57,72567.0,16.8,78925.0,,
2017-03-02,15.6,15.3875,15.4,255170.0,15.351550506601166,15.64,710927.0,15.85,504795.0,16.1,274570.0,16.315,207391.0,16.565,78820.0,16.8,79080.0,,
2017-03-03,15.6,15.45,15.45,213440.0,15.556216537775136,15.69,685313.0,15.91,492215.0,16.15,277063.0,16.375,221326.0,16.6,84405.0,16.87,82056.0,,
2017-03-04,15.6,15.45,15.45,,15.556216537775136,15.69,685313.0,15.91,492215.0,16.15,277063.0,16.375,221326.0,16.6,84405.0,16.87,82056.0,,
2017-03-05,15.6,15.45,15.45,,15.556216537775136,15.69,685313.0,15.91,492215.0,16.15,277063.0,16.375,221326.0,16.6,84405.0,16.87,82056.0,,
2017-03-06,15.65,15.4375,15.48,208110.0,15.376506024096384,15.675,714600.0,15.896,485085.0,16.15,282075.0,16.375,223386.0,16.62,85018.0,16.86,79943.0,,
2017-03-07,15.75,15.5008,15.55,308880.0,15.515151515151516,15.739,744135.0,15.95,508450.0,16.203,280510.0,16.43,243386.0,16.66,85068.0,16.9,84255.0,,
2017-03-08,15.8,15.5933,15.645,208330.0,15.611750454270139,15.79,759365.0,15.995,508030.0,16.25,279588.0,16.465,242894.0,16.705,82583.0,16.945,82255.0,,
2017-03-09,15.75,15.625,15.53,269610.0,15.395054282267795,15.725,758893.0,15.945,535702.0,16.195,285688.0,16.425,233919.0,16.636,77633.0,16.86,87093.0,,
2017-03-10,15.7,15.4767,15.48,330910.0,15.391432791728212,15.635,793256.0,15.855,547974.0,16.1,298185.0,16.335,259288.0,16.57,84133.0,16.81,86650.0,,
2017-03-11,15.7,15.4767,15.48,,15.391432791728212,15.635,793256.0,15.855,547974.0,16.1,298185.0,16.335,259288.0,16.57,84133.0,16.81,86650.0,,
2017-03-12,15.7,15.4767,15.48,,15.391432791728212,15.635,793256.0,15.855,547974.0,16.1,298185.0,16.335,259288.0,16.57,84133.0,16.81,86650.0,,
2017-03-13,15.7,15.5163,15.54,247400.0,15.517241379310347,15.659,819534.0,15.875,549911.0,16.11,300747.0,16.345,264188.0,16.57,87310.0,16.81,86662.0,,
2017-03-14,15.7,15.5358,15.535,472300.0,15.416666666666668,15.65,799737.0,15.866,567426.0,16.125,320610.0,16.35,263823.0,16.58,89144.0,16.81,88662.0,,
2017-03-15,15.75,15.5467,15.571,308650.0,15.513805863933959,15.645,792556.0,15.858,565068.0,16.1,328180.0,16.33,265228.0,16.57,95194.0,16.82,83560.0,,
2017-03-16,15.75,15.5283,15.53,349050.0,15.486228218100058,15.635,769535.0,15.845,575678.0,16.095,339460.0,16.328,272728.0,16.55,104145.0,16.79,91200.0,,
2017-03-17,15.75,15.5342,15.56,289430.0,15.454545454545453,15.62,804114.0,15.816,597538.0,16.04,332478.0,16.275,264939.0,16.52,108885.0,16.76,93900.0,,
2017-03-18,15.75,15.5342,15.56,,15.454545454545453,15.62,804114.0,15.816,597538.0,16.04,332478.0,16.275,264939.0,16.52,108885.0,16.76,93900.0,,
2017-03-19,15.75,15.5342,15.56,,15.454545454545453,15.62,804114.0,15.816,597538.0,16.04,332478.0,16.275,264939.0,16.52,108885.0,16.76,93900.0,,
2017-03-20,15.8,15.6687,15.63,338550.0,15.620660927520134,15.7,777714.0,15.902,601663.0,16.138,337801.0,16.358,267578.0,16.6,110691.0,16.84,89917.0,,
2017-03-21,15.8,15.6353,15.605,312810.0,15.540166204986148,15.671,733864.0,15.871,586858.0,16.106,333147.0,16.32,288210.0,16.55,114521.0,16.8,90088.0,,
2017-03-22,15.8,15.5815,15.62,327470.0,15.613939558943644,15.699,705660.0,15.899000000000001,599956.0,16.13,318550.0,16.34,281260.0,16.57,110621.0,16.81,89208.0,,
2017-03-23,15.8,15.626,15.59,349650.0,15.483443708609272,15.66,663974.0,15.865,596661.0,16.1,353321.0,16.33,297760.0,16.575,149395.0,16.805,99313.0,,
2017-03-24,15.8,15.626,15.59,,15.483443708609272,15.66,663974.0,15.865,596661.0,16.1,353321.0,16.33,297760.0,16.575,149395.0,16.805,99313.0,,
2017-03-25,15.8,15.626,15.59,,15.483443708609272,15.66,663974.0,15.865,596661.0,16.1,353321.0,16.33,297760.0,16.575,149395.0,16.805,99313.0,,
2017-03-26,15.8,15.626,15.59,,15.483443708609272,15.66,663974.0,15.865,596661.0,16.1,353321.0,16.33,297760.0,16.575,149395.0,16.805,99313.0,,
2017-03-27,15.8,15.6075,15.565,194820.0,15.445365095805283,15.595,699803.0,15.8,616481.0,16.04,359630.0,16.275,289760.0,16.505,150895.0,16.75,101013.0,,
2017-03-28,15.8,15.5433,15.538,255940.0,15.506906437320824,15.53,658257.0,15.73,670646.0,15.97,387575.0,16.22,298354.0,16.455,152142.0,16.69,100727.0,,
2017-03-29,15.65,15.4678,15.43,376310.0,15.400624349635796,15.448,593862.0,15.65,739849.0,15.881,387307.0,16.11,313302.0,16.35,148131.0,16.61,110672.0,,
2017-03-30,15.6,15.3998,15.41,331730.0,15.440603067325188,15.41,579023.0,15.61,768225.0,15.85,400257.0,16.08,343110.0,16.32,147905.0,16.585,112680.0,,
2017-03-31,15.55,15.3818,15.39,496880.0,15.55731642894876,15.382,579023.0,15.591,877619.0,15.84,432300.0,16.065,368039.0,16.31,151210.0,16.575,120030.0,,
2017-04-01,15.55,15.3818,15.39,,15.55731642894876,15.382,579023.0,15.591,877619.0,15.84,432300.0,16.065,368039.0,16.31,151210.0,16.575,120030.0,,
2017-04-02,15.55,15.3818,15.39,,15.55731642894876,15.382,579023.0,15.591,877619.0,15.84,432300.0,16.065,368039.0,16.31,151210.0,16.575,120030.0,,
2017-04-03,15.6,15.4175,15.395,327970.0,15.419847328244275,15.595,895914.0,15.845,436541.0,16.075,381954.0,16.32,151210.0,16.565,120730.0,16.84,99972.0,,
2017-04-04,15.55,15.379,15.35,307510.0,15.402010050251258,15.535,909848.0,15.79,450611.0,16.025,401376.0,16.27,151174.0,16.52,150750.0,16.77,107512.0,,
2017-04-05,15.55,15.352,15.362,342050.0,15.448379804069328,15.54,921569.0,15.791,473883.0,16.02,414250.0,16.265,150421.0,16.54,154882.0,16.8,109351.0,,
2017-04-06,15.55,15.4075,15.39,270640.0,15.347902537050992,15.55,936269.0,15.795,492013.0,16.02,438250.0,16.25,150421.0,16.54,161887.0,16.8,115256.0,,
2017-04-07,15.55,15.3745,15.349,256010.0,15.368074879838098,15.485,897200.0,15.73,503928.0,15.95,444968.0,16.2,141149.0,16.48,152698.0,16.71,122831.0,,
2017-04-08,15.55,15.3745,15.349,,15.368074879838098,15.485,897200.0,15.73,503928.0,15.95,444968.0,16.2,141149.0,16.48,152698.0,16.71,122831.0,,
2017-04-09,15.55,15.3745,15.349,,15.368074879838098,15.485,897200.0,15.73,503928.0,15.95,444968.0,16.2,141149.0,16.48,152698.0,16.71,122831.0,,
2017-04-10,15.4,15.3293,15.3,138540.0,15.197956577266922,15.4,862238.0,15.651,495642.0,15.886,434446.0,16.145,151468.0,16.395,147787.0,16.63,135822.0,,
2017-04-11,15.45,15.2393,15.265,351110.0,15.236270753512134,15.415,843517.0,15.685,463592.0,15.935,441244.0,16.19,173618.0,16.415,159787.0,16.65,135822.0,,
2017-04-12,15.4,15.1742,15.19,352700.0,15.191172696946369,15.336,842365.0,15.635,440936.0,15.885,450206.0,16.148,195103.0,16.42,165937.0,16.68,139822.0,,
2017-04-13,15.4,15.1742,15.19,,15.191172696946369,15.336,842365.0,15.635,440936.0,15.885,450206.0,16.148,195103.0,16.42,165937.0,16.68,139822.0,,
2017-04-14,15.4,15.1742,15.19,,15.191172696946369,15.336,842365.0,15.635,440936.0,15.885,450206.0,16.148,195103.0,16.42,165937.0,16.68,139822.0,,
2017-04-15,15.4,15.1742,15.19,,15.191172696946369,15.336,842365.0,15.635,440936.0,15.885,450206.0,16.148,195103.0,16.42,165937.0,16.68,139822.0,,
2017-04-16,15.4,15.1742,15.19,,15.191172696946369,15.336,842365.0,15.635,440936.0,15.885,450206.0,16.148,195103.0,16.42,165937.0,16.68,139822.0,,
2017-04-17,15.4,15.2098,15.203,188660.0,15.133418043202033,15.303,796732.0,15.595,464952.0,15.855,465325.0,16.13,195236.0,16.4,167957.0,16.67,155822.0,,
2017-04-18,15.5,15.2255,15.299,284590.0,15.145334013258543,15.367,790646.0,15.658,506617.0,15.91,492665.0,16.18,201469.0,16.46,186641.0,16.73,155822.0,,
2017-04-19,15.6,15.4167,15.401,371790.0,15.38658474142345,15.51,754948.0,15.81,557558.0,16.069,505371.0,16.335,234509.0,16.604,175396.0,16.865,128667.0,,
2017-04-20,15.6,15.4042,15.389,179690.0,15.427985648385443,15.474,603461.0,15.772,630577.0,16.045,517257.0,16.319,238614.0,16.595,175396.0,16.84,139137.0,,
2017-04-21,15.7,15.393,15.49,245090.0,15.499616662407359,15.51,560979.0,15.801,669622.0,16.075,503775.0,16.36,247189.0,16.63,176026.0,16.88,142137.0,,
2017-04-22,15.7,15.393,15.49,,15.499616662407359,15.51,560979.0,15.801,669622.0,16.075,503775.0,16.36,247189.0,16.63,176026.0,16.88,142137.0,,
2017-04-23,15.7,15.393,15.49,,15.499616662407359,15.51,560979.0,15.801,669622.0,16.075,503775.0,16.36,247189.0,16.63,176026.0,16.88,142137.0,,
2017-04-24,15.6,15.4192,15.39,277450.0,15.535444947209653,15.429,562610.0,15.712,729121.0,15.99,530741.0,16.275,265690.0,16.552,187507.0,16.85,142337.0,,
2017-04-25,15.6,15.4142,15.42,262550.0,15.446021287379624,15.459,577982.0,15.737,745368.0,16.02,560674.0,16.305,283708.0,16.57,187507.0,16.848,143337.0,,
2017-04-26,15.7,15.4432,15.48,323660.0,15.455475946775845,15.477,545038.0,15.755,755176.0,16.025,596173.0,16.31,299194.0,16.575,188901.0,16.825,139909.0,,
2017-04-27,15.7,15.4532,15.42,305730.0,15.481593545133638,15.42,492129.0,15.696,679005.0,15.97,663628.0,16.255,291117.0,16.512,190577.0,16.8,140909.0,,
2017-04-28,15.6,15.4268,15.4,505230.0,15.536217046327105,15.427,492129.0,15.649000000000001,666951.0,15.91,711817.0,16.187,313142.0,16.46,189707.0,16.73,146259.0,,
2017-04-29,15.6,15.4268,15.4,,15.536217046327105,15.427,492129.0,15.649000000000001,666951.0,15.91,711817.0,16.187,313142.0,16.46,189707.0,16.73,146259.0,,
2017-04-30,15.6,15.4268,15.4,,15.536217046327105,15.427,492129.0,15.649000000000001,666951.0,15.91,711817.0,16.187,313142.0,16.46,189707.0,16.73,146259.0,,
2017-05-01,15.6,15.4268,15.4,,15.536217046327105,15.427,492129.0,15.649000000000001,666951.0,15.91,711817.0,16.187,313142.0,16.46,189707.0,16.73,146259.0,,
2017-05-02,15.5,15.3258,15.3,299010.0,15.289153636138,15.485,802635.0,15.745,775285.0,16.01,324934.0,16.281,195926.0,16.55,165159.0,16.84,77916.0,,
2017-05-03,15.5,15.2687,15.29,411810.0,15.347490347490348,15.55,788420.0,15.815,797246.0,16.08,318385.0,16.354,197926.0,16.61,171970.0,16.9,86326.0,,
2017-05-04,15.6,15.3722,15.31,514930.0,15.202702702702704,15.555,799885.0,15.82,810741.0,16.09,320681.0,16.36,208926.0,16.62,168970.0,16.9,90884.0,,
2017-05-05,15.55,15.335,15.361,331630.0,15.30146528945472,15.599,825755.0,15.855,811362.0,16.125,327692.0,16.402,198354.0,16.65,169914.0,16.925,90834.0,,
2017-05-06,15.55,15.335,15.361,,15.30146528945472,15.599,825755.0,15.855,811362.0,16.125,327692.0,16.402,198354.0,16.65,169914.0,16.925,90834.0,,
2017-05-07,15.55,15.335,15.361,,15.30146528945472,15.599,825755.0,15.855,811362.0,16.125,327692.0,16.402,198354.0,16.65,169914.0,16.925,90834.0,,
2017-05-08,15.7,15.3908,15.47,419590.0,15.524241700501554,15.67,827612.0,15.922,828962.0,16.19,322735.0,16.465,186650.0,16.72,172753.0,16.99,87755.0,,
2017-05-09,15.7,15.5467,15.525,654700.0,15.539086779823094,15.69,826396.0,15.94,828062.0,16.205,360581.0,16.465,186415.0,16.72,165753.0,17.0,88800.0,,
2017-05-10,15.7,15.5347,15.51,353150.0,15.671819262782403,15.692,839586.0,15.93,845898.0,16.2,407294.0,16.465,205526.0,16.707,175753.0,16.985,101300.0,,
2017-05-11,15.65,15.4575,15.435,444630.0,15.426156374735852,15.628,855272.0,15.88,803823.0,16.151,410056.0,16.425,206585.0,16.69,176524.0,16.938,106862.0,,
2017-05-12,15.65,15.4127,15.439,408520.0,15.413891531874405,15.597,835986.0,15.87,787796.0,16.142,420808.0,16.41,219491.0,16.675,178039.0,16.94,107462.0,,
2017-05-13,15.65,15.4127,15.439,,15.413891531874405,15.597,835986.0,15.87,787796.0,16.142,420808.0,16.41,219491.0,16.675,178039.0,16.94,107462.0,,
2017-05-14,15.65,15.4127,15.439,,15.413891531874405,15.597,835986.0,15.87,787796.0,16.142,420808.0,16.41,219491.0,16.675,178039.0,16.94,107462.0,,
2017-05-15,15.7,15.4848,15.53,470950.0,15.373896888063166,15.674,819660.0,15.942,802416.0,16.22,431823.0,16.485,230814.0,16.73,173036.0,16.998,109852.0,,
2017-05-16,15.8,15.5928,15.57,623400.0,15.620705451213928,15.715,769794.0,15.985,780682.0,16.245,425812.0,16.5,212794.0,16.745,175036.0,17.01,107891.0,,
2017-05-17,15.8,15.6248,15.61,407930.0,15.621397279225272,15.725,749134.0,15.993,748792.0,16.248,433302.0,16.503,229480.0,16.746,179036.0,17.01,110801.0,,
2017-05-18,16.2,15.9108,16.0,388130.0,16.023027104821303,16.13,612993.0,16.41,760149.0,16.67,438675.0,16.95,239480.0,17.2,190457.0,17.45,112736.0,,
2017-05-19,16.2,15.8858,16.05,420210.0,15.973843998131715,16.11,575333.0,16.38,763888.0,16.65,420662.0,16.93,282939.0,17.18,194745.0,17.42,112199.0,,
2017-05-20,16.2,15.8858,16.05,,15.973843998131715,16.11,575333.0,16.38,763888.0,16.65,420662.0,16.93,282939.0,17.18,194745.0,17.42,112199.0,,
2017-05-21,16.2,15.8858,16.05,,15.973843998131715,16.11,575333.0,16.38,763888.0,16.65,420662.0,16.93,282939.0,17.18,194745.0,17.42,112199.0,,
2017-05-22,16.38,16.07,16.185,276680.0,16.256215960217855,16.278,590422.0,16.56,753393.0,16.833,407303.0,17.083,288102.0,17.34,198905.0,17.58,112024.0,,
2017-05-23,16.3,16.0967,16.09,349310.0,16.161137440758292,16.175,562512.0,16.46,742226.0,16.745,442505.0,17.0,285603.0,17.27,196265.0,17.535,118024.0,,
2017-05-24,16.3,16.0975,16.09,296670.0,16.044600938967136,16.155,496087.0,16.436,779743.0,16.715,421914.0,17.0,268137.0,17.269,183478.0,17.54,118024.0,,
2017-05-25,16.3,16.0975,16.09,,16.044600938967136,16.155,496087.0,16.436,779743.0,16.715,421914.0,17.0,268137.0,17.269,183478.0,17.54,118024.0,,
2017-05-26,16.2,16.0383,16.005,305540.0,16.089887640449437,16.035,426869.0,16.315,756197.0,16.59,430885.0,16.865,262355.0,17.12,190206.0,17.37,127921.0,,
2017-05-27,16.2,16.0383,16.005,,16.089887640449437,16.035,426869.0,16.315,756197.0,16.59,430885.0,16.865,262355.0,17.12,190206.0,17.37,127921.0,,
2017-05-28,16.2,16.0383,16.005,,16.089887640449437,16.035,426869.0,16.315,756197.0,16.59,430885.0,16.865,262355.0,17.12,190206.0,17.37,127921.0,,
2017-05-29,16.2,16.0075,16.005,305540.0,16.123595505617978,16.047,444796.0,16.315,760856.0,16.59,432099.0,16.86,262355.0,17.12,190206.0,17.37,127921.0,,
2017-05-30,16.35,16.0658,16.14,395950.0,16.22292418772563,16.15,413569.0,16.425,810411.0,16.68,445740.0,16.97,262022.0,17.215,190706.0,17.44,131411.0,,
2017-05-31,16.3,16.142,16.1,277580.0,16.146768402154397,16.142,413569.0,16.341,890831.0,16.612,469051.0,16.882,247564.0,17.134,170697.0,17.395,128146.0,,
2017-06-01,16.25,16.0577,16.06,272220.0,16.107087996488918,16.283,876167.0,16.546,505863.0,16.81,265623.0,17.06,173747.0,17.32,144646.0,17.56,142659.0,,
2017-06-02,16.2,16.0313,16.0,181920.0,16.06060606060606,16.243,893200.0,16.51,531847.0,16.78,267414.0,17.04,167960.0,17.29,137424.0,17.543,143759.0,,
2017-06-03,16.2,16.0313,16.0,,16.06060606060606,16.243,893200.0,16.51,531847.0,16.78,267414.0,17.04,167960.0,17.29,137424.0,17.543,143759.0,,
2017-06-04,16.2,16.0313,16.0,,16.06060606060606,16.243,893200.0,16.51,531847.0,16.78,267414.0,17.04,167960.0,17.29,137424.0,17.543,143759.0,,
2017-06-05,16.2,16.031,15.995,207160.0,16.059567173773303,16.225,847825.0,16.495,525607.0,16.766,266914.0,17.025,168270.0,17.29,137424.0,17.555,144759.0,,
